MES_ANO,ESTADO,VALOR REVENDA (R$/L)
2015-08,RORAIMA,3.530333333333333
2015-08,SANTA CATARINA,3.1906666666666665
2015-08,SAO PAULO,3.0879999999999996
2015-08,SERGIPE,3.3476666666666666
2015-08,TOCANTINS,3.4996666666666667
2015-09,ACRE,3.7972
2015-09,ALAGOAS,3.344
2015-09,AMAPA,3.2641999999999998
2015-09,AMAZONAS,3.5478
2015-09,BAHIA,3.4766
2015-09,CEARA,3.3808
2015-09,DISTRITO FEDERAL,3.5112
2015-09,ESPIRITO SANTO,3.3817999999999997
2015-09,GOIAS,3.3612
2015-09,MARANHAO,3.1884
2015-09,MATO GROSSO,3.2992
2015-09,MATO GROSSO DO SUL,3.2049999999999996
2015-09,MINAS GERAIS,3.2462000000000004
2015-09,PARA,3.4466
2015-09,PARAIBA,3.1578
2015-09,PARANA,3.2375999999999996
2015-09,PERNAMBUCO,3.4402
2015-09,PIAUI,3.1742
2015-09,RIO DE JANEIRO,3.4964
2015-09,RIO GRANDE DO NORTE,3.3262
2015-09,RIO GRANDE DO SUL,3.3158000000000003
2015-09,RONDONIA,3.5504
2015-09,RORAIMA,3.522
2015-09,SANTA CATARINA,3.1732
2015-09,SAO PAULO,3.0972
2015-09,SERGIPE,3.316
2015-09,TOCANTINS,3.522
2015-10,ACRE,4.0245
2015-10,ALAGOAS,3.532
2015-10,AMAPA,3.47375
2015-10,AMAZONAS,3.793
2015-10,BAHIA,3.691
2015-10,CEARA,3.65175
2015-10,DISTRITO FEDERAL,3.67625
2015-10,ESPIRITO SANTO,3.429
2015-10,GOIAS,3.56075
2015-10,MARANHAO,3.296
2015-10,MATO GROSSO,3.44175
2015-10,MATO GROSSO DO SUL,3.403
2015-10,MINAS GERAIS,3.4965
2015-10,PARA,3.638
2015-10,PARAIBA,3.28925
2015-10,PARANA,3.448
2015-10,PERNAMBUCO,3.57575
2015-10,PIAUI,3.4
2015-10,RIO DE JANEIRO,3.68125
2015-10,RIO GRANDE DO NORTE,3.53075
2015-10,RIO GRANDE DO SUL,3.504
2015-10,RONDONIA,3.739
2015-10,RORAIMA,3.75475
2015-10,SANTA CATARINA,3.4055
2015-10,SAO PAULO,3.31325
2015-10,SERGIPE,3.49975
2015-10,TOCANTINS,3.70475
2015-11,ACRE,4.1105
2015-11,ALAGOAS,3.665
2015-11,AMAPA,3.55275
2015-11,AMAZONAS,3.8205
2015-11,BAHIA,3.7672499999999998
2015-11,CEARA,3.676
2015-11,DISTRITO FEDERAL,3.74425
2015-11,ESPIRITO SANTO,3.53525
2015-11,GOIAS,3.6109999999999998
2015-11,MARANHAO,3.441
2015-11,MATO GROSSO,3.587
2015-11,MATO GROSSO DO SUL,3.4955
2015-11,MINAS GERAIS,3.5845000000000002
2015-11,PARA,3.7359999999999998
2015-11,PARAIBA,3.333
2015-11,PARANA,3.55875
2015-11,PERNAMBUCO,3.58625
2015-11,PIAUI,3.4805
2015-11,RIO DE JANEIRO,3.77825
2015-11,RIO GRANDE DO NORTE,3.58575
2015-11,RIO GRANDE DO SUL,3.5795
2015-11,RONDONIA,3.7727500000000003
2015-11,RORAIMA,3.79875
2015-11,SANTA CATARINA,3.465
2015-11,SAO PAULO,3.44425
2015-11,SERGIPE,3.52875
2015-11,TOCANTINS,3.74375
2015-12,ACRE,4.0934
2015-12,ALAGOAS,3.7560000000000002
2015-12,AMAPA,3.5490000000000004
2015-12,AMAZONAS,3.7630000000000003
2015-12,BAHIA,3.7878
2015-12,CEARA,3.857
2015-12,DISTRITO FEDERAL,3.7700000000000005
2015-12,ESPIRITO SANTO,3.625
2015-12,GOIAS,3.6464
2015-12,MARANHAO,3.5263999999999998
2015-12,MATO GROSSO,3.72
2015-12,MATO GROSSO DO SUL,3.5712
2015-12,MINAS GERAIS,3.6502000000000003
2015-12,PARA,3.8176
2015-12,PARAIBA,3.4568
2015-12,PARANA,3.5829999999999997
2015-12,PERNAMBUCO,3.6662
2015-12,PIAUI,3.5768
2015-12,RIO DE JANEIRO,3.8358
2015-12,RIO GRANDE DO NORTE,3.7192
2015-12,RIO GRANDE DO SUL,3.632
2015-12,RONDONIA,3.8188000000000004
2015-12,RORAIMA,3.8728000000000002
2015-12,SANTA CATARINA,3.498
2015-12,SAO PAULO,3.5052
2015-12,SERGIPE,3.6159999999999997
2015-12,TOCANTINS,3.6892000000000005
2016-01,ACRE,4.0855
2016-01,ALAGOAS,3.7824999999999998
2016-01,AMAPA,3.5515
2016-01,AMAZONAS,3.5985
2016-01,BAHIA,3.745
2016-01,CEARA,3.8745
2016-01,DISTRITO FEDERAL,3.9185
2016-01,ESPIRITO SANTO,3.67975
2016-01,GOIAS,3.70375
2016-01,MARANHAO,3.58025
2016-01,MATO GROSSO,3.7727500000000003
2016-01,MATO GROSSO DO SUL,3.5717499999999998
2016-01,MINAS GERAIS,3.707
2016-01,PARA,3.93075
2016-01,PARAIBA,3.68525
2016-01,PARANA,3.61325
2016-01,PERNAMBUCO,3.72025
2016-01,PIAUI,3.68925
2016-01,RIO DE JANEIRO,3.8689999999999998
2016-01,RIO GRANDE DO NORTE,3.7395
2016-01,RIO GRANDE DO SUL,3.899
2016-01,RONDONIA,3.87475
2016-01,RORAIMA,3.86125
2016-01,SANTA CATARINA,3.50075
2016-01,SAO PAULO,3.5205
2016-01,SERGIPE,3.71775
2016-01,TOCANTINS,3.79925
2016-02,ACRE,4.07375
2016-02,ALAGOAS,3.7495
2016-02,AMAPA,3.6334999999999997
2016-02,AMAZONAS,3.82275
2016-02,BAHIA,3.79025
2016-02,CEARA,3.87
2016-02,DISTRITO FEDERAL,3.967
2016-02,ESPIRITO SANTO,3.6765
2016-02,GOIAS,3.853
2016-02,MARANHAO,3.5955
2016-02,MATO GROSSO,3.7645
2016-02,MATO GROSSO DO SUL,3.558
2016-02,MINAS GERAIS,3.74125
2016-02,PARA,3.96175
2016-02,PARAIBA,3.70875
2016-02,PARANA,3.64075
2016-02,PERNAMBUCO,3.70325
2016-02,PIAUI,3.7515
2016-02,RIO DE JANEIRO,3.8987499999999997
2016-02,RIO GRANDE DO NORTE,3.824
2016-02,RIO GRANDE DO SUL,3.91975
2016-02,RONDONIA,3.928
2016-02,RORAIMA,3.88625
2016-02,SANTA CATARINA,3.5215
2016-02,SAO PAULO,3.544
2016-02,SERGIPE,3.7695
2016-02,TOCANTINS,3.91775
2016-03,ACRE,4.070600000000001
2016-03,ALAGOAS,3.8112000000000004
2016-03,AMAPA,3.6113999999999997
2016-03,AMAZONAS,3.8618
2016-03,BAHIA,3.7856
2016-03,CEARA,3.9421999999999997
2016-03,DISTRITO FEDERAL,3.935
2016-03,ESPIRITO SANTO,3.6772
2016-03,GOIAS,3.9213999999999998
2016-03,MARANHAO,3.6066000000000003
2016-03,MATO GROSSO,3.7428
2016-03,MATO GROSSO DO SUL,3.5644
2016-03,MINAS GERAIS,3.7481999999999998
2016-03,PARA,3.9732
2016-03,PARAIBA,3.7142000000000004
2016-03,PARANA,3.6744
2016-03,PERNAMBUCO,3.7380000000000004
2016-03,PIAUI,3.7350000000000003
2016-03,RIO DE JANEIRO,3.9298
2016-03,RIO GRANDE DO NORTE,3.8893999999999997
2016-03,RIO GRANDE DO SUL,3.9348
2016-03,RONDONIA,3.9143999999999997
2016-03,RORAIMA,3.9381999999999997
2016-03,SANTA CATARINA,3.5334000000000003
2016-03,SAO PAULO,3.5658000000000003
2016-03,SERGIPE,3.778
2016-03,TOCANTINS,3.9496
2016-04,ACRE,4.074
2016-04,ALAGOAS,3.807
2016-04,AMAPA,3.6375
2016-04,AMAZONAS,3.773
2016-04,BAHIA,3.79
2016-04,CEARA,3.94725
2016-04,DISTRITO FEDERAL,3.8257499999999998
2016-04,ESPIRITO SANTO,3.67475
2016-04,GOIAS,3.9052499999999997
2016-04,MARANHAO,3.60225
2016-04,MATO GROSSO,3.7165
2016-04,MATO GROSSO DO SUL,3.5715
2016-04,MINAS GERAIS,3.74
2016-04,PARA,3.974
2016-04,PARAIBA,3.71725
2016-04,PARANA,3.67325
2016-04,PERNAMBUCO,3.73725
2016-04,PIAUI,3.74425
2016-04,RIO DE JANEIRO,3.948
2016-04,RIO GRANDE DO NORTE,3.90275
2016-04,RIO GRANDE DO SUL,3.9335
2016-04,RONDONIA,3.9325
2016-04,RORAIMA,3.941
2016-04,SANTA CATARINA,3.5380000000000003
2016-04,SAO PAULO,3.53775
2016-04,SERGIPE,3.7695
2016-04,TOCANTINS,3.9354999999999998
2016-05,ACRE,4.0715
2016-05,ALAGOAS,3.7807500000000003
2016-05,AMAPA,3.63175
2016-05,AMAZONAS,3.65875
2016-05,BAHIA,3.8395
2016-05,CEARA,3.88
2016-05,DISTRITO FEDERAL,3.69875
2016-05,ESPIRITO SANTO,3.6635
2016-05,GOIAS,3.8302500000000004
2016-05,MARANHAO,3.5877499999999998
2016-05,MATO GROSSO,3.6799999999999997
2016-05,MATO GROSSO DO SUL,3.53275
2016-05,MINAS GERAIS,3.6879999999999997
2016-05,PARA,3.96475
2016-05,PARAIBA,3.669
2016-05,PARANA,3.63475
2016-05,PERNAMBUCO,3.77875
2016-05,PIAUI,3.73075
2016-05,RIO DE JANEIRO,3.921
2016-05,RIO GRANDE DO NORTE,3.873
2016-05,RIO GRANDE DO SUL,3.89775
2016-05,RONDONIA,3.8975
2016-05,RORAIMA,3.90825
2016-05,SANTA CATARINA,3.50125
2016-05,SAO PAULO,3.4850000000000003
2016-05,SERGIPE,3.7192499999999997
2016-05,TOCANTINS,3.9135
2016-06,ACRE,4.07
2016-06,ALAGOAS,3.8252
2016-06,AMAPA,3.6728
2016-06,AMAZONAS,3.6078
2016-06,BAHIA,3.7226
2016-06,CEARA,3.9635999999999996
2016-06,DISTRITO FEDERAL,3.6293999999999995
2016-06,ESPIRITO SANTO,3.6408
2016-06,GOIAS,3.7607999999999997
2016-06,MARANHAO,3.5787999999999998
2016-06,MATO GROSSO,3.6662
2016-06,MATO GROSSO DO SUL,3.4859999999999998
2016-06,MINAS GERAIS,3.6832000000000003
2016-06,PARA,3.9782
2016-06,PARAIBA,3.6428
2016-06,PARANA,3.5992000000000006
2016-06,PERNAMBUCO,3.7670000000000003
2016-06,PIAUI,3.6716
2016-06,RIO DE JANEIRO,3.9076
2016-06,RIO GRANDE DO NORTE,3.8204000000000002
2016-06,RIO GRANDE DO SUL,3.8474000000000004
2016-06,RONDONIA,3.8648000000000002
2016-06,RORAIMA,3.8814
2016-06,SANTA CATARINA,3.4304
2016-06,SAO PAULO,3.461
2016-06,SERGIPE,3.6302
2016-06,TOCANTINS,3.8846
2016-07,ACRE,4.0715
2016-07,ALAGOAS,3.71525
2016-07,AMAPA,3.6605
2016-07,AMAZONAS,3.757
2016-07,BAHIA,3.80625
2016-07,CEARA,3.95625
2016-07,DISTRITO FEDERAL,3.6029999999999998
2016-07,ESPIRITO SANTO,3.635
2016-07,GOIAS,3.722
2016-07,MARANHAO,3.55725
2016-07,MATO GROSSO,3.71725
2016-07,MATO GROSSO DO SUL,3.4405
2016-07,MINAS GERAIS,3.681
2016-07,PARA,3.986
2016-07,PARAIBA,3.629
2016-07,PARANA,3.57675
2016-07,PERNAMBUCO,3.70725
2016-07,PIAUI,3.60175
2016-07,RIO DE JANEIRO,3.904
2016-07,RIO GRANDE DO NORTE,3.803
2016-07,RIO GRANDE DO SUL,3.8125
2016-07,RONDONIA,3.85525
2016-07,RORAIMA,3.87975
2016-07,SANTA CATARINA,3.4635
2016-07,SAO PAULO,3.44
2016-07,SERGIPE,3.57525
2016-07,TOCANTINS,3.87925
2016-08,ACRE,4.066599999999999
2016-08,ALAGOAS,3.7908
2016-08,AMAPA,3.6881999999999997
2016-08,AMAZONAS,3.8487999999999998
2016-08,BAHIA,3.7976
2016-08,CEARA,3.9403999999999995
2016-08,DISTRITO FEDERAL,3.567
2016-08,ESPIRITO SANTO,3.6921999999999997
2016-08,GOIAS,3.7498000000000005
2016-08,MARANHAO,3.553
2016-08,MATO GROSSO,3.7074
2016-08,MATO GROSSO DO SUL,3.4153999999999995
2016-08,MINAS GERAIS,3.6841999999999997
2016-08,PARA,3.9898000000000002
2016-08,PARAIBA,3.624
2016-08,PARANA,3.5796
2016-08,PERNAMBUCO,3.6524
2016-08,PIAUI,3.5902000000000003
2016-08,RIO DE JANEIRO,3.8896
2016-08,RIO GRANDE DO NORTE,3.7778
2016-08,RIO GRANDE DO SUL,3.8386000000000005
2016-08,RONDONIA,3.8604
2016-08,RORAIMA,3.8728000000000002
2016-08,SANTA CATARINA,3.5113999999999996
2016-08,SAO PAULO,3.4463999999999997
2016-08,SERGIPE,3.5423999999999998
2016-08,TOCANTINS,3.8629999999999995
2016-09,ACRE,4.0865
2016-09,ALAGOAS,3.79325
2016-09,AMAPA,3.64925
2016-09,AMAZONAS,3.84575
2016-09,BAHIA,3.64475
2016-09,CEARA,3.93225
2016-09,DISTRITO FEDERAL,3.52625
2016-09,ESPIRITO SANTO,3.72225
2016-09,GOIAS,3.75975
2016-09,MARANHAO,3.5629999999999997
2016-09,MATO GROSSO,3.7045
2016-09,MATO GROSSO DO SUL,3.42575
2016-09,MINAS GERAIS,3.66275
2016-09,PARA,3.9965
2016-09,PARAIBA,3.6327499999999997
2016-09,PARANA,3.6327499999999997
2016-09,PERNAMBUCO,3.6102499999999997
2016-09,PIAUI,3.5815
2016-09,RIO DE JANEIRO,3.92425
2016-09,RIO GRANDE DO NORTE,3.7864999999999998
2016-09,RIO GRANDE DO SUL,3.84375
2016-09,RONDONIA,3.848
2016-09,RORAIMA,3.85375
2016-09,SANTA CATARINA,3.52475
2016-09,SAO PAULO,3.449
2016-09,SERGIPE,3.58925
2016-09,TOCANTINS,3.867
2016-10,ACRE,4.1285
2016-10,ALAGOAS,3.7955
2016-10,AMAPA,3.6865
2016-10,AMAZONAS,3.69975
2016-10,BAHIA,3.784
2016-10,CEARA,3.85125
2016-10,DISTRITO FEDERAL,3.4675000000000002
2016-10,ESPIRITO SANTO,3.6955
2016-10,GOIAS,3.8295
2016-10,MARANHAO,3.5595
2016-10,MATO GROSSO,3.709
2016-10,MATO GROSSO DO SUL,3.478
2016-10,MINAS GERAIS,3.7145
2016-10,PARA,4.0035
2016-10,PARAIBA,3.64
2016-10,PARANA,3.6565
2016-10,PERNAMBUCO,3.62725
2016-10,PIAUI,3.5775
2016-10,RIO DE JANEIRO,3.9115
2016-10,RIO GRANDE DO NORTE,3.8515
2016-10,RIO GRANDE DO SUL,3.838
2016-10,RONDONIA,3.8415
2016-10,RORAIMA,3.85625
2016-10,SANTA CATARINA,3.524
2016-10,SAO PAULO,3.4645
2016-10,SERGIPE,3.64825
2016-10,TOCANTINS,3.837
2016-11,ACRE,4.128
2016-11,ALAGOAS,3.7778
2016-11,AMAPA,3.6884
2016-11,AMAZONAS,3.528
2016-11,BAHIA,3.7536
2016-11,CEARA,3.7880000000000003
2016-11,DISTRITO FEDERAL,3.5326
2016-11,ESPIRITO SANTO,3.6554
2016-11,GOIAS,3.8202
2016-11,MARANHAO,3.5274
2016-11,MATO GROSSO,3.7165999999999997
2016-11,MATO GROSSO DO SUL,3.5165999999999995
2016-11,MINAS GERAIS,3.7294000000000005
2016-11,PARA,4.0006
2016-11,PARAIBA,3.6016
2016-11,PARANA,3.6450000000000005
2016-11,PERNAMBUCO,3.6561999999999997
2016-11,PIAUI,3.5614
2016-11,RIO DE JANEIRO,3.946
2016-11,RIO GRANDE DO NORTE,3.8292
2016-11,RIO GRANDE DO SUL,3.8266
2016-11,RONDONIA,3.8484000000000003
2016-11,RORAIMA,3.8454
2016-11,SANTA CATARINA,3.5490000000000004
2016-11,SAO PAULO,3.5052
2016-11,SERGIPE,3.6531999999999996
2016-11,TOCANTINS,3.7781999999999996
2016-12,ACRE,4.197
2016-12,ALAGOAS,3.6975
2016-12,AMAPA,3.713
2016-12,AMAZONAS,3.855
2016-12,BAHIA,3.83425
2016-12,CEARA,3.95575
2016-12,DISTRITO FEDERAL,3.646
2016-12,ESPIRITO SANTO,3.73125
2016-12,GOIAS,3.8689999999999998
2016-12,MARANHAO,3.59475
2016-12,MATO GROSSO,3.75375
2016-12,MATO GROSSO DO SUL,3.61475
2016-12,MINAS GERAIS,3.7824999999999998
2016-12,PARA,4.051
2016-12,PARAIBA,3.6375
2016-12,PARANA,3.66725
2016-12,PERNAMBUCO,3.63775
2016-12,PIAUI,3.6615
2016-12,RIO DE JANEIRO,3.98175
2016-12,RIO GRANDE DO NORTE,3.90725
2016-12,RIO GRANDE DO SUL,3.9025
2016-12,RONDONIA,3.931
2016-12,RORAIMA,3.8705
2016-12,SANTA CATARINA,3.6317500000000003
2016-12,SAO PAULO,3.57375
2016-12,SERGIPE,3.73975
2016-12,TOCANTINS,3.75425
2017-01,ACRE,4.2535
2017-01,ALAGOAS,3.694
2017-01,AMAPA,3.76425
2017-01,AMAZONAS,3.87125
2017-01,BAHIA,3.71575
2017-01,CEARA,3.9815
2017-01,DISTRITO FEDERAL,3.7195
2017-01,ESPIRITO SANTO,3.75475
2017-01,GOIAS,3.9152500000000003
2017-01,MARANHAO,3.6145
2017-01,MATO GROSSO,3.78875
2017-01,MATO GROSSO DO SUL,3.68825
2017-01,MINAS GERAIS,3.8505000000000003
2017-01,PARA,4.0962499999999995
2017-01,PARAIBA,3.60425
2017-01,PARANA,3.6937499999999996
2017-01,PERNAMBUCO,3.508
2017-01,PIAUI,3.641
2017-01,RIO DE JANEIRO,4.04375
2017-01,RIO GRANDE DO NORTE,3.91525
2017-01,RIO GRANDE DO SUL,3.90375
2017-01,RONDONIA,4.00525
2017-01,RORAIMA,3.86725
2017-01,SANTA CATARINA,3.69975
2017-01,SAO PAULO,3.628
2017-01,SERGIPE,3.72825
2017-01,TOCANTINS,3.8455
2017-02,ACRE,4.2995
2017-02,ALAGOAS,3.8040000000000003
2017-02,AMAPA,3.7365000000000004
2017-02,AMAZONAS,3.777
2017-02,BAHIA,3.8537500000000002
2017-02,CEARA,3.97575
2017-02,DISTRITO FEDERAL,3.7102500000000003
2017-02,ESPIRITO SANTO,3.74975
2017-02,GOIAS,3.8129999999999997
2017-02,MARANHAO,3.5767499999999997
2017-02,MATO GROSSO,3.78675
2017-02,MATO GROSSO DO SUL,3.6717500000000003
2017-02,MINAS GERAIS,3.82925
2017-02,PARA,4.07575
2017-02,PARAIBA,3.6235
2017-02,PARANA,3.67875
2017-02,PERNAMBUCO,3.4535
2017-02,PIAUI,3.628
2017-02,RIO DE JANEIRO,4.027
2017-02,RIO GRANDE DO NORTE,3.89375
2017-02,RIO GRANDE DO SUL,3.87325
2017-02,RONDONIA,3.98975
2017-02,RORAIMA,3.79575
2017-02,SANTA CATARINA,3.70525
2017-02,SAO PAULO,3.61875
2017-02,SERGIPE,3.67625
2017-02,TOCANTINS,3.827
2017-03,ACRE,4.2704
2017-03,ALAGOAS,3.8378
2017-03,AMAPA,3.6982
2017-03,AMAZONAS,3.6494
2017-03,BAHIA,3.7784
2017-03,CEARA,3.8486000000000002
2017-03,DISTRITO FEDERAL,3.5692
2017-03,ESPIRITO SANTO,3.6966
2017-03,GOIAS,3.7643999999999997
2017-03,MARANHAO,3.5433999999999997
2017-03,MATO GROSSO,3.7278
2017-03,MATO GROSSO DO SUL,3.6263999999999994
2017-03,MINAS GERAIS,3.7554000000000003
2017-03,PARA,4.0212
2017-03,PARAIBA,3.6056
2017-03,PARANA,3.5888
2017-03,PERNAMBUCO,3.436
2017-03,PIAUI,3.5770000000000004
2017-03,RIO DE JANEIRO,3.9888
2017-03,RIO GRANDE DO NORTE,3.8292
2017-03,RIO GRANDE DO SUL,3.8122
2017-03,RONDONIA,3.9421999999999997
2017-03,RORAIMA,3.7573999999999996
2017-03,SANTA CATARINA,3.6642
2017-03,SAO PAULO,3.5406
2017-03,SERGIPE,3.6132
2017-03,TOCANTINS,3.7868000000000004
2017-04,ACRE,4.237
2017-04,ALAGOAS,3.8125
2017-04,AMAPA,3.65125
2017-04,AMAZONAS,3.85925
2017-04,BAHIA,3.66725
2017-04,CEARA,3.6647499999999997
2017-04,DISTRITO FEDERAL,3.553
2017-04,ESPIRITO SANTO,3.6295
2017-04,GOIAS,3.73625
2017-04,MARANHAO,3.5302499999999997
2017-04,MATO GROSSO,3.67125
2017-04,MATO GROSSO DO SUL,3.59175
2017-04,MINAS GERAIS,3.7005
2017-04,PARA,3.9655
2017-04,PARAIBA,3.55925
2017-04,PARANA,3.5245
2017-04,PERNAMBUCO,3.609
2017-04,PIAUI,3.53125
2017-04,RIO DE JANEIRO,3.95475
2017-04,RIO GRANDE DO NORTE,3.77975
2017-04,RIO GRANDE DO SUL,3.7225
2017-04,RONDONIA,3.90725
2017-04,RORAIMA,3.70975
2017-04,SANTA CATARINA,3.5835
2017-04,SAO PAULO,3.45725
2017-04,SERGIPE,3.5355
2017-04,TOCANTINS,3.75025
2017-05,ACRE,4.236
2017-05,ALAGOAS,3.8135999999999997
2017-05,AMAPA,3.6393999999999997
2017-05,AMAZONAS,3.5376
2017-05,BAHIA,3.7174
2017-05,CEARA,3.8738
2017-05,DISTRITO FEDERAL,3.5317999999999996
2017-05,ESPIRITO SANTO,3.6478
2017-05,GOIAS,3.7356000000000003
2017-05,MARANHAO,3.5094000000000003
2017-05,MATO GROSSO,3.6234
2017-05,MATO GROSSO DO SUL,3.5620000000000003
2017-05,MINAS GERAIS,3.6936
2017-05,PARA,3.9183999999999997
2017-05,PARAIBA,3.5536000000000003
2017-05,PARANA,3.4822
2017-05,PERNAMBUCO,3.5976
2017-05,PIAUI,3.504
2017-05,RIO DE JANEIRO,3.9530000000000003
2017-05,RIO GRANDE DO NORTE,3.7647999999999997
2017-05,RIO GRANDE DO SUL,3.7567999999999997
2017-05,RONDONIA,3.8502
2017-05,RORAIMA,3.6844
2017-05,SANTA CATARINA,3.501
2017-05,SAO PAULO,3.4143999999999997
2017-05,SERGIPE,3.5020000000000002
2017-05,TOCANTINS,3.7090000000000005
2017-06,ACRE,4.13025
2017-06,ALAGOAS,3.77025
2017-06,AMAPA,3.5815
2017-06,AMAZONAS,3.4525
2017-06,BAHIA,3.54825
2017-06,CEARA,3.83875
2017-06,DISTRITO FEDERAL,3.4625
2017-06,ESPIRITO SANTO,3.614
2017-06,GOIAS,3.70825
2017-06,MARANHAO,3.482
2017-06,MATO GROSSO,3.565
2017-06,MATO GROSSO DO SUL,3.51075
2017-06,MINAS GERAIS,3.6157500000000002
2017-06,PARA,3.85825
2017-06,PARAIBA,3.51525
2017-06,PARANA,3.4122500000000002
2017-06,PERNAMBUCO,3.5220000000000002
2017-06,PIAUI,3.4505
2017-06,RIO DE JANEIRO,3.91975
2017-06,RIO GRANDE DO NORTE,3.73475
2017-06,RIO GRANDE DO SUL,3.6959999999999997
2017-06,RONDONIA,3.75975
2017-06,RORAIMA,3.592
2017-06,SANTA CATARINA,3.44525
2017-06,SAO PAULO,3.3265000000000002
2017-06,SERGIPE,3.46875
2017-06,TOCANTINS,3.6405
2017-07,ACRE,4.07975
2017-07,ALAGOAS,3.73325
2017-07,AMAPA,3.53325
2017-07,AMAZONAS,3.54975
2017-07,BAHIA,3.71525
2017-07,CEARA,3.7805
2017-07,DISTRITO FEDERAL,3.36375
2017-07,ESPIRITO SANTO,3.59775
2017-07,GOIAS,3.68825
2017-07,MARANHAO,3.4215
2017-07,MATO GROSSO,3.57125
2017-07,MATO GROSSO DO SUL,3.4747500000000002
2017-07,MINAS GERAIS,3.6487499999999997
2017-07,PARA,3.8125
2017-07,PARAIBA,3.5025
2017-07,PARANA,3.45825
2017-07,PERNAMBUCO,3.4547499999999998
2017-07,PIAUI,3.40975
2017-07,RIO DE JANEIRO,3.93925
2017-07,RIO GRANDE DO NORTE,3.70275
2017-07,RIO GRANDE DO SUL,3.68975
2017-07,RONDONIA,3.7305
2017-07,RORAIMA,3.50225
2017-07,SANTA CATARINA,3.3945
2017-07,SAO PAULO,3.32875
2017-07,SERGIPE,3.4705
2017-07,TOCANTINS,3.6365
2017-08,ACRE,4.3222000000000005
2017-08,ALAGOAS,3.9391999999999996
2017-08,AMAPA,3.6858000000000004
2017-08,AMAZONAS,3.7451999999999996
2017-08,BAHIA,3.8008
2017-08,CEARA,3.9052
2017-08,DISTRITO FEDERAL,3.7022
2017-08,ESPIRITO SANTO,3.8418
2017-08,GOIAS,3.9334000000000002
2017-08,MARANHAO,3.5298000000000003
2017-08,MATO GROSSO,3.8258
2017-08,MATO GROSSO DO SUL,3.6632
2017-08,MINAS GERAIS,3.8402000000000003
2017-08,PARA,3.9542
2017-08,PARAIBA,3.6664000000000003
2017-08,PARANA,3.7462000000000004
2017-08,PERNAMBUCO,3.8566000000000003
2017-08,PIAUI,3.6332
2017-08,RIO DE JANEIRO,4.1528
2017-08,RIO GRANDE DO NORTE,3.8436
2017-08,RIO GRANDE DO SUL,3.935
2017-08,RONDONIA,3.9026000000000005
2017-08,RORAIMA,3.7142000000000004
2017-08,SANTA CATARINA,3.6521999999999997
2017-08,SAO PAULO,3.5446
2017-08,SERGIPE,3.7428
2017-08,TOCANTINS,3.9734000000000003
2017-09,ACRE,4.4197500000000005
2017-09,ALAGOAS,4.0805
2017-09,AMAPA,3.6715
2017-09,AMAZONAS,4.195
2017-09,BAHIA,3.9362500000000002
2017-09,CEARA,4.0365
2017-09,DISTRITO FEDERAL,4.1057500000000005
2017-09,ESPIRITO SANTO,3.93325
2017-09,GOIAS,3.9365
2017-09,MARANHAO,3.65125
2017-09,MATO GROSSO,3.891
2017-09,MATO GROSSO DO SUL,3.76275
2017-09,MINAS GERAIS,3.94925
2017-09,PARA,4.0095
2017-09,PARAIBA,3.7495
2017-09,PARANA,3.83175
2017-09,PERNAMBUCO,3.90825
2017-09,PIAUI,3.766
2017-09,RIO DE JANEIRO,4.188
2017-09,RIO GRANDE DO NORTE,3.90425
2017-09,RIO GRANDE DO SUL,4.0577499999999995
2017-09,RONDONIA,3.9290000000000003
2017-09,RORAIMA,3.77625
2017-09,SANTA CATARINA,3.7475
2017-09,SAO PAULO,3.6305
2017-09,SERGIPE,3.9065000000000003
2017-09,TOCANTINS,4.03575
2017-10,ACRE,4.46375
2017-10,ALAGOAS,3.9455
2017-10,AMAPA,3.72075
2017-10,AMAZONAS,4.2055
2017-10,BAHIA,3.9417500000000003
2017-10,CEARA,3.968
2017-10,DISTRITO FEDERAL,3.96625
2017-10,ESPIRITO SANTO,3.914
2017-10,GOIAS,4.15425
2017-10,MARANHAO,3.64525
2017-10,MATO GROSSO,3.99025
2017-10,MATO GROSSO DO SUL,3.73475
2017-10,MINAS GERAIS,3.97175
2017-10,PARA,4.003
2017-10,PARAIBA,3.72875
2017-10,PARANA,3.84575
2017-10,PERNAMBUCO,3.786
2017-10,PIAUI,3.701
2017-10,RIO DE JANEIRO,4.2235
2017-10,RIO GRANDE DO NORTE,3.91125
2017-10,RIO GRANDE DO SUL,4.019
2017-10,RONDONIA,3.9225
2017-10,RORAIMA,3.76275
2017-10,SANTA CATARINA,3.7262500000000003
2017-10,SAO PAULO,3.68825
2017-10,SERGIPE,3.8890000000000002
2017-10,TOCANTINS,4.056
2017-11,ACRE,4.6606000000000005
2017-11,ALAGOAS,4.0851999999999995
2017-11,AMAPA,3.7854
2017-11,AMAZONAS,3.9488
2017-11,BAHIA,3.9972000000000003
2017-11,CEARA,4.0855999999999995
2017-11,DISTRITO FEDERAL,4.0632
2017-11,ESPIRITO SANTO,3.9118000000000004
2017-11,GOIAS,4.3304
2017-11,MARANHAO,3.6506
2017-11,MATO GROSSO,4.0280000000000005
2017-11,MATO GROSSO DO SUL,3.845
2017-11,MINAS GERAIS,4.034999999999999
2017-11,PARA,4.0798000000000005
2017-11,PARAIBA,3.755
2017-11,PARANA,3.8994
